Zone code,Region/Countries/Area,Year,Series,System of trade,System of trade footnote,Value,Footnotes,Source
11,Western Africa,2005,Balance imports/exports (millions of US dollars),,,"26,273",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
11,Western Africa,2010,Balance imports/exports (millions of US dollars),,,"30,194",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
11,Western Africa,2015,Balance imports/exports (millions of US dollars),,,"1,863",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
11,Western Africa,2020,Balance imports/exports (millions of US dollars),,,"-23,022",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
11,Western Africa,2021,Balance imports/exports (millions of US dollars),,,"-9,870",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
11,Western Africa,2022,Balance imports/exports (millions of US dollars),,,"-18,464",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
19,Americas,1995,Imports CIF (millions of US dollars),,,"1,178,848",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
19,Americas,2005,Imports CIF (millions of US dollars),,,"2,557,150",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
19,Americas,2010,Imports CIF (millions of US dollars),,,"3,230,657",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
19,Americas,2015,Imports CIF (millions of US dollars),,,"3,739,612",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
19,Americas,2020,Imports CIF (millions of US dollars),,,"3,721,751",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
19,Americas,2021,Imports CIF (millions of US dollars),,,"4,670,137",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
19,Americas,2022,Imports CIF (millions of US dollars),,,"5,449,464",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
19,Americas,1995,Exports FOB (millions of US dollars),,,"997,709",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
19,Americas,2005,Exports FOB (millions of US dollars),,,"1,835,325",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
19,Americas,2010,Exports FOB (millions of US dollars),,,"2,551,125",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
19,Americas,2015,Exports FOB (millions of US dollars),,,"2,827,588",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
19,Americas,2020,Exports FOB (millions of US dollars),,,"2,766,813",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
19,Americas,2021,Exports FOB (millions of US dollars),,,"3,446,681",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
19,Americas,2022,Exports FOB (millions of US dollars),,,"4,060,293",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
19,Americas,1995,Balance imports/exports (millions of US dollars),,,"-181,139",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
19,Americas,2005,Balance imports/exports (millions of US dollars),,,"-721,825",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
19,Americas,2010,Balance imports/exports (millions of US dollars),,,"-679,532",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
19,Americas,2015,Balance imports/exports (millions of US dollars),,,"-912,024",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
19,Americas,2020,Balance imports/exports (millions of US dollars),,,"-954,938",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
19,Americas,2021,Balance imports/exports (millions of US dollars),,,"-1,223,456",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
19,Americas,2022,Balance imports/exports (millions of US dollars),,,"-1,389,171",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
21,Northern America,1995,Imports CIF (millions of US dollars),,,"936,343",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
21,Northern America,2005,Imports CIF (millions of US dollars),,,"2,048,668",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
21,Northern America,2010,Imports CIF (millions of US dollars),,,"2,362,932",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
21,Northern America,2015,Imports CIF (millions of US dollars),,,"2,736,654",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
21,Northern America,2020,Imports CIF (millions of US dollars),,,"2,816,739",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
21,Northern America,2021,Imports CIF (millions of US dollars),,,"3,431,485",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
21,Northern America,2022,Imports CIF (millions of US dollars),,,"3,943,384",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
21,Northern America,1995,Exports FOB (millions of US dollars),,,"774,525",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
21,Northern America,2005,Exports FOB (millions of US dollars),,,"1,265,374",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
21,Northern America,2010,Exports FOB (millions of US dollars),,,"1,665,220",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
21,Northern America,2015,Exports FOB (millions of US dollars),,,"1,911,491",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
21,Northern America,2020,Exports FOB (millions of US dollars),,,"1,820,705",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
21,Northern America,2021,Exports FOB (millions of US dollars),,,"2,257,247",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
21,Northern America,2022,Exports FOB (millions of US dollars),,,"2,659,778",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
21,Northern America,1995,Balance imports/exports (millions of US dollars),,,"-161,818",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
21,Northern America,2005,Balance imports/exports (millions of US dollars),,,"-783,295",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
21,Northern America,2010,Balance imports/exports (millions of US dollars),,,"-697,713",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
21,Northern America,2015,Balance imports/exports (millions of US dollars),,,"-825,163",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
21,Northern America,2020,Balance imports/exports (millions of US dollars),,,"-996,034",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
21,Northern America,2021,Balance imports/exports (millions of US dollars),,,"-1,174,237",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
21,Northern America,2022,Balance imports/exports (millions of US dollars),,,"-1,283,605",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
419,Latin America & the Caribbean,1995,Imports CIF (millions of US dollars),,,"242,505",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
419,Latin America & the Caribbean,2005,Imports CIF (millions of US dollars),,,"508,481",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
419,Latin America & the Caribbean,2010,Imports CIF (millions of US dollars),,,"867,725",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
419,Latin America & the Caribbean,2015,Imports CIF (millions of US dollars),,,"1,002,958",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
419,Latin America & the Caribbean,2020,Imports CIF (millions of US dollars),,,"905,013",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
419,Latin America & the Caribbean,2021,Imports CIF (millions of US dollars),,,"1,238,653",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
419,Latin America & the Caribbean,2022,Imports CIF (millions of US dollars),,,"1,506,080",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
419,Latin America & the Caribbean,1995,Exports FOB (millions of US dollars),,,"223,184",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
419,Latin America & the Caribbean,2005,Exports FOB (millions of US dollars),,,"569,951",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
419,Latin America & the Caribbean,2010,Exports FOB (millions of US dollars),,,"885,906",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
419,Latin America & the Caribbean,2015,Exports FOB (millions of US dollars),,,"916,097",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
